,time,team,x_pos_1,x_pos_2,x_pos_3,x_pos_4,x_pos_5,x_pos_6,x_pos_7,y_pos_1,y_pos_2,y_pos_3,y_pos_4,y_pos_5,y_pos_6,y_pos_7,x_pos_ball,y_pos_ball,ballControl
1107,618,1,348.0,602.0,472.0,480.0,386.0,590.0,,224.0,324.0,287.0,251.0,409.0,205.0,,522,420,0
1108,619,0,425.0,402.0,109.0,193.0,264.0,83.0,,304.0,394.0,270.0,333.0,133.0,238.0,,522,420,0
1109,619,1,481.0,601.0,472.0,382.0,347.0,590.0,,250.0,327.0,288.0,409.0,225.0,204.0,,522,420,0
1110,620,0,425.0,402.0,264.0,193.0,83.0,110.0,,304.0,394.0,132.0,333.0,238.0,270.0,,522,420,0
1111,620,1,590.0,601.0,383.0,471.0,347.0,481.0,,204.0,329.0,409.0,290.0,226.0,250.0,,522,420,0
1112,621,0,193.0,83.0,425.0,401.0,111.0,264.0,,333.0,238.0,303.0,394.0,270.0,131.0,,522,420,0
1113,621,1,591.0,388.0,600.0,346.0,471.0,480.0,,204.0,410.0,330.0,227.0,289.0,252.0,,522,420,0
1114,622,0,402.0,83.0,264.0,110.0,425.0,193.0,,400.0,238.0,130.0,269.0,303.0,334.0,,522,420,0
1115,622,1,591.0,600.0,471.0,346.0,480.0,385.0,,204.0,330.0,289.0,227.0,252.0,412.0,,522,420,0
1116,623,0,193.0,264.0,82.0,111.0,424.0,402.0,,334.0,130.0,236.0,269.0,302.0,402.0,,522,420,0
1117,623,1,601.0,481.0,590.0,385.0,346.0,471.0,,331.0,252.0,204.0,413.0,227.0,289.0,,522,420,0
1118,624,0,82.0,402.0,111.0,424.0,264.0,193.0,,236.0,403.0,269.0,302.0,131.0,334.0,,523,420,0
1119,624,1,601.0,480.0,590.0,385.0,471.0,346.0,,330.0,252.0,204.0,414.0,290.0,227.0,,523,420,0
1120,625,0,264.0,424.0,82.0,402.0,193.0,111.0,,132.0,302.0,236.0,404.0,334.0,270.0,,523,420,0
1121,625,1,472.0,386.0,601.0,347.0,480.0,590.0,,290.0,414.0,331.0,228.0,253.0,204.0,,523,420,0
1122,626,0,193.0,424.0,112.0,264.0,82.0,,,334.0,300.0,271.0,131.0,235.0,,,523,420,0
1123,626,1,347.0,589.0,601.0,386.0,472.0,480.0,,228.0,204.0,331.0,414.0,292.0,254.0,,523,420,0
1124,627,0,406.0,113.0,81.0,193.0,264.0,425.0,,397.0,273.0,233.0,333.0,132.0,299.0,,523,420,0
1125,627,1,472.0,347.0,600.0,589.0,480.0,386.0,,293.0,229.0,332.0,204.0,255.0,414.0,,523,420,0
1126,628,0,406.0,81.0,264.0,193.0,113.0,425.0,,397.0,234.0,131.0,334.0,273.0,299.0,,523,420,0
1127,628,1,589.0,472.0,480.0,348.0,386.0,600.0,,204.0,293.0,255.0,229.0,414.0,332.0,,523,420,0
1128,629,0,113.0,193.0,425.0,82.0,264.0,406.0,,273.0,333.0,299.0,235.0,130.0,397.0,,522,420,0
1129,629,1,473.0,348.0,393.0,590.0,633.0,600.0,480.0,293.0,229.0,413.0,203.0,256.0,332.0,255.0,522,420,0
1130,630,0,264.0,82.0,113.0,424.0,193.0,,,131.0,235.0,273.0,299.0,334.0,,,523,420,0
1131,630,1,393.0,473.0,633.0,589.0,349.0,600.0,481.0,413.0,294.0,255.0,204.0,228.0,332.0,255.0,523,420,0
1132,631,0,193.0,424.0,82.0,264.0,113.0,,,334.0,299.0,236.0,130.0,273.0,,,522,421,0
1133,631,1,349.0,481.0,633.0,474.0,392.0,589.0,600.0,227.0,256.0,255.0,294.0,414.0,204.0,332.0,522,421,0
1134,632,0,193.0,264.0,425.0,113.0,82.0,,,334.0,130.0,299.0,273.0,237.0,,,522,420,0
1135,632,1,349.0,589.0,600.0,475.0,633.0,482.0,392.0,227.0,204.0,332.0,295.0,255.0,255.0,414.0,522,420,0
1136,633,0,114.0,82.0,193.0,425.0,264.0,,,273.0,236.0,334.0,299.0,130.0,,,522,420,0
1137,633,1,633.0,600.0,475.0,349.0,391.0,590.0,482.0,255.0,332.0,295.0,229.0,414.0,205.0,255.0,522,420,0
1138,634,0,193.0,425.0,116.0,264.0,81.0,,,334.0,299.0,274.0,131.0,235.0,,,522,420,0
1139,634,1,391.0,633.0,600.0,590.0,348.0,474.0,482.0,414.0,256.0,333.0,205.0,230.0,297.0,255.0,522,420,0
1140,635,0,81.0,117.0,425.0,193.0,264.0,,,235.0,273.0,298.0,334.0,131.0,,,522,420,0
1141,635,1,393.0,633.0,599.0,474.0,348.0,590.0,481.0,414.0,255.0,334.0,299.0,233.0,206.0,256.0,522,420,0
1142,636,0,264.0,425.0,193.0,80.0,118.0,,,130.0,298.0,333.0,233.0,273.0,,,522,420,0
1143,636,1,481.0,395.0,474.0,590.0,347.0,599.0,633.0,257.0,414.0,299.0,205.0,234.0,334.0,256.0,522,420,0
1144,637,0,409.0,425.0,80.0,193.0,118.0,264.0,,391.0,298.0,233.0,333.0,273.0,130.0,,522,420,0
1145,637,1,347.0,633.0,590.0,481.0,599.0,474.0,392.0,236.0,255.0,205.0,258.0,335.0,300.0,415.0,522,420,0
1146,638,0,118.0,410.0,80.0,264.0,424.0,193.0,,272.0,391.0,233.0,130.0,298.0,333.0,,522,420,0
1147,638,1,481.0,600.0,347.0,475.0,633.0,590.0,393.0,257.0,334.0,239.0,300.0,256.0,205.0,415.0,522,420,0
1148,639,0,409.0,119.0,193.0,79.0,424.0,264.0,,395.0,272.0,333.0,233.0,298.0,130.0,,522,420,0
1149,639,1,591.0,346.0,475.0,633.0,391.0,600.0,481.0,205.0,240.0,300.0,256.0,415.0,333.0,254.0,522,420,0
1150,640,0,409.0,119.0,264.0,79.0,423.0,193.0,,394.0,271.0,130.0,233.0,297.0,333.0,,522,420,0
1151,640,1,345.0,391.0,599.0,475.0,590.0,482.0,633.0,240.0,415.0,335.0,300.0,205.0,254.0,255.0,522,420,0
1152,641,0,409.0,119.0,78.0,264.0,193.0,423.0,,394.0,272.0,232.0,130.0,334.0,296.0,,523,420,0
1153,641,1,345.0,633.0,599.0,591.0,391.0,475.0,482.0,240.0,255.0,335.0,204.0,415.0,300.0,253.0,523,420,0
1154,642,0,410.0,119.0,264.0,78.0,423.0,193.0,,394.0,273.0,130.0,232.0,294.0,333.0,,522,420,0
1155,642,1,598.0,394.0,345.0,590.0,475.0,482.0,633.0,335.0,416.0,240.0,205.0,302.0,254.0,256.0,522,420,0
1156,643,0,264.0,423.0,120.0,78.0,193.0,,,131.0,294.0,274.0,232.0,333.0,,,523,421,0
1157,643,1,344.0,482.0,393.0,633.0,590.0,597.0,476.0,241.0,254.0,416.0,256.0,205.0,336.0,303.0,523,421,0
1158,644,0,78.0,193.0,423.0,120.0,264.0,,,232.0,333.0,294.0,275.0,132.0,,,522,421,0
1159,644,1,596.0,483.0,590.0,395.0,344.0,476.0,,336.0,254.0,206.0,416.0,242.0,303.0,,522,421,0
1160,645,0,264.0,78.0,193.0,120.0,423.0,,,132.0,232.0,333.0,275.0,292.0,,,523,421,0
1161,645,1,483.0,344.0,590.0,477.0,394.0,596.0,,252.0,242.0,205.0,303.0,416.0,336.0,,523,421,0
1162,646,0,120.0,423.0,412.0,264.0,193.0,78.0,,275.0,292.0,391.0,131.0,333.0,232.0,,523,420,0
1163,646,1,590.0,344.0,395.0,483.0,596.0,477.0,,205.0,243.0,416.0,252.0,336.0,304.0,,523,420,0
1164,647,0,79.0,121.0,193.0,264.0,422.0,413.0,,233.0,275.0,333.0,130.0,292.0,391.0,,523,420,0
1165,647,1,478.0,589.0,343.0,484.0,595.0,394.0,,303.0,206.0,242.0,252.0,336.0,415.0,,523,420,0
1166,648,0,423.0,264.0,78.0,120.0,193.0,,,291.0,130.0,232.0,275.0,333.0,,,523,421,0
1167,648,1,484.0,595.0,478.0,392.0,590.0,343.0,,251.0,336.0,304.0,415.0,205.0,242.0,,523,421,0
1168,649,0,121.0,78.0,193.0,423.0,264.0,,,275.0,232.0,333.0,291.0,131.0,,,523,421,0
1169,649,1,392.0,485.0,343.0,590.0,478.0,595.0,,415.0,251.0,242.0,204.0,306.0,335.0,,523,421,0
1170,650,0,264.0,420.0,193.0,122.0,78.0,423.0,,132.0,397.0,333.0,275.0,231.0,291.0,,523,420,0
1171,650,1,477.0,595.0,390.0,589.0,485.0,343.0,,309.0,335.0,416.0,205.0,250.0,243.0,,523,420,0
1172,651,0,423.0,193.0,123.0,264.0,420.0,78.0,,290.0,333.0,275.0,132.0,396.0,231.0,,523,420,0
1173,651,1,388.0,485.0,595.0,343.0,476.0,590.0,,418.0,250.0,336.0,247.0,310.0,204.0,,523,420,0
1174,652,0,77.0,420.0,423.0,193.0,264.0,123.0,,230.0,395.0,291.0,334.0,132.0,274.0,,523,420,0
1175,652,1,591.0,595.0,342.0,485.0,476.0,388.0,,204.0,336.0,249.0,249.0,310.0,418.0,,523,420,0
1176,653,0,77.0,123.0,424.0,418.0,264.0,193.0,,231.0,274.0,291.0,396.0,131.0,333.0,,523,420,0
1177,653,1,342.0,590.0,388.0,594.0,477.0,485.0,,251.0,205.0,418.0,338.0,310.0,249.0,,523,420,0
1178,654,0,424.0,264.0,123.0,416.0,193.0,77.0,,291.0,130.0,274.0,395.0,333.0,231.0,,523,420,0
1179,654,1,388.0,594.0,590.0,342.0,485.0,477.0,,417.0,338.0,205.0,251.0,249.0,310.0,,523,420,0
1180,655,0,263.0,123.0,193.0,420.0,423.0,78.0,,130.0,275.0,333.0,395.0,289.0,231.0,,523,420,0
1181,655,1,386.0,485.0,341.0,476.0,594.0,590.0,,417.0,249.0,251.0,311.0,338.0,204.0,,523,420,0
1182,656,0,124.0,193.0,425.0,77.0,264.0,423.0,,277.0,333.0,394.0,230.0,131.0,289.0,,523,420,0
1183,656,1,477.0,485.0,341.0,385.0,591.0,594.0,,311.0,248.0,251.0,418.0,204.0,338.0,,523,420,0
1184,657,0,264.0,426.0,77.0,423.0,124.0,193.0,,132.0,394.0,231.0,290.0,278.0,333.0,,522,421,0
1185,657,1,594.0,385.0,590.0,485.0,341.0,477.0,,338.0,418.0,204.0,249.0,251.0,312.0,,522,421,0
1186,658,0,423.0,77.0,124.0,426.0,264.0,193.0,,290.0,231.0,278.0,393.0,132.0,333.0,,522,421,0
1187,658,1,341.0,485.0,590.0,385.0,478.0,594.0,,251.0,249.0,204.0,418.0,312.0,338.0,,522,421,0
1188,659,0,426.0,264.0,424.0,193.0,124.0,77.0,,394.0,132.0,290.0,333.0,278.0,231.0,,522,421,0
1189,659,1,484.0,633.0,592.0,590.0,478.0,385.0,341.0,249.0,255.0,339.0,203.0,312.0,417.0,251.0,522,421,0
1190,660,0,77.0,193.0,124.0,424.0,264.0,427.0,,231.0,333.0,278.0,291.0,132.0,393.0,,522,421,0
1191,660,1,342.0,385.0,589.0,478.0,592.0,484.0,633.0,252.0,417.0,203.0,313.0,338.0,249.0,255.0,522,421,0
1192,661,0,77.0,193.0,424.0,124.0,264.0,428.0,,231.0,333.0,291.0,278.0,132.0,393.0,,522,421,0
1193,661,1,342.0,633.0,589.0,484.0,479.0,385.0,591.0,252.0,254.0,202.0,249.0,312.0,417.0,339.0,522,421,0
1194,662,0,423.0,193.0,429.0,124.0,77.0,264.0,,292.0,333.0,393.0,278.0,230.0,131.0,,522,420,0
1195,662,1,590.0,343.0,479.0,385.0,484.0,589.0,633.0,339.0,251.0,312.0,417.0,251.0,202.0,254.0,522,420,0
1196,663,0,264.0,430.0,193.0,125.0,77.0,423.0,,130.0,393.0,333.0,278.0,231.0,293.0,,522,420,0
1197,663,1,343.0,485.0,588.0,479.0,590.0,386.0,,252.0,250.0,202.0,313.0,339.0,417.0,,522,420,0
1198,664,0,431.0,126.0,264.0,424.0,193.0,77.0,,393.0,278.0,130.0,294.0,333.0,230.0,,522,420,0
1199,664,1,343.0,479.0,589.0,485.0,386.0,590.0,,251.0,315.0,201.0,250.0,417.0,339.0,,522,420,0
1200,665,0,193.0,424.0,127.0,77.0,264.0,431.0,,333.0,294.0,279.0,230.0,131.0,393.0,,523,421,0
1201,665,1,590.0,589.0,479.0,386.0,344.0,485.0,,338.0,200.0,318.0,418.0,252.0,249.0,,523,421,0
1202,666,0,193.0,264.0,128.0,431.0,423.0,77.0,,333.0,132.0,279.0,394.0,294.0,230.0,,522,421,0
1203,666,1,589.0,479.0,386.0,485.0,343.0,590.0,,201.0,319.0,418.0,249.0,252.0,339.0,,522,421,0
1204,667,0,128.0,423.0,193.0,431.0,77.0,264.0,,279.0,293.0,333.0,393.0,230.0,131.0,,522,421,0
1205,667,1,343.0,590.0,589.0,479.0,386.0,485.0,,253.0,339.0,200.0,318.0,419.0,249.0,,522,421,0
1206,668,0,423.0,431.0,264.0,77.0,129.0,193.0,,293.0,393.0,130.0,230.0,278.0,333.0,,523,420,0
1207,668,1,485.0,479.0,343.0,386.0,590.0,589.0,,249.0,318.0,255.0,419.0,199.0,341.0,,523,420,0
1208,669,0,193.0,423.0,264.0,129.0,76.0,432.0,,333.0,294.0,131.0,277.0,229.0,392.0,,523,420,0
1209,669,1,386.0,589.0,591.0,485.0,479.0,342.0,,419.0,341.0,199.0,249.0,318.0,257.0,,523,420,0
1210,670,0,129.0,264.0,193.0,76.0,434.0,422.0,,278.0,130.0,333.0,229.0,393.0,294.0,,523,421,0
1211,670,1,387.0,486.0,591.0,589.0,342.0,479.0,,419.0,250.0,199.0,341.0,258.0,318.0,,523,421,0
1212,671,0,422.0,77.0,264.0,130.0,435.0,193.0,,294.0,230.0,130.0,280.0,392.0,333.0,,522,421,0
1213,671,1,591.0,342.0,387.0,479.0,589.0,486.0,,199.0,259.0,419.0,319.0,340.0,250.0,,522,421,0
1214,672,0,77.0,264.0,435.0,130.0,422.0,193.0,,230.0,131.0,392.0,280.0,294.0,333.0,,522,420,0
1215,672,1,589.0,486.0,387.0,341.0,479.0,591.0,,339.0,251.0,419.0,259.0,319.0,199.0,,522,420,0
1216,673,0,193.0,422.0,77.0,264.0,130.0,435.0,,333.0,294.0,230.0,131.0,281.0,392.0,,523,420,0
1217,673,1,486.0,590.0,342.0,479.0,387.0,589.0,,252.0,199.0,260.0,321.0,419.0,340.0,,523,420,0
1218,674,0,77.0,436.0,422.0,264.0,130.0,193.0,,231.0,391.0,294.0,131.0,282.0,333.0,,522,420,0
1219,674,1,588.0,480.0,388.0,487.0,589.0,342.0,,341.0,322.0,419.0,252.0,199.0,260.0,,522,420,0
1220,675,0,437.0,130.0,193.0,423.0,264.0,77.0,,390.0,282.0,333.0,294.0,131.0,230.0,,522,420,0
1221,675,1,587.0,342.0,481.0,388.0,488.0,588.0,,341.0,259.0,322.0,419.0,252.0,199.0,,522,420,0
1222,676,0,438.0,130.0,423.0,193.0,77.0,264.0,,389.0,282.0,294.0,333.0,230.0,131.0,,522,420,0
1223,676,1,587.0,389.0,343.0,489.0,587.0,482.0,,341.0,419.0,259.0,252.0,198.0,322.0,,522,420,0
1224,677,0,439.0,264.0,131.0,193.0,77.0,424.0,,388.0,130.0,281.0,333.0,230.0,295.0,,522,420,0
1225,677,1,490.0,343.0,483.0,586.0,389.0,586.0,,252.0,260.0,322.0,199.0,419.0,341.0,,522,420,0
1226,678,0,439.0,193.0,424.0,132.0,77.0,264.0,,388.0,333.0,296.0,282.0,230.0,131.0,,522,420,0
1227,678,1,483.0,344.0,490.0,585.0,585.0,389.0,,323.0,260.0,252.0,198.0,342.0,419.0,,522,420,0
1228,679,0,424.0,77.0,194.0,133.0,264.0,440.0,,296.0,230.0,333.0,282.0,131.0,388.0,,522,420,0
1229,679,1,389.0,345.0,585.0,585.0,483.0,490.0,,419.0,260.0,342.0,197.0,326.0,252.0,,522,420,0
1230,680,0,440.0,264.0,425.0,133.0,194.0,77.0,,388.0,132.0,296.0,282.0,333.0,230.0,,522,421,0
1231,680,1,585.0,490.0,584.0,633.0,345.0,483.0,390.0,196.0,253.0,341.0,255.0,260.0,328.0,419.0,522,421,0
1232,681,0,77.0,440.0,425.0,134.0,264.0,194.0,,231.0,388.0,295.0,282.0,133.0,333.0,,522,421,0
1233,681,1,346.0,586.0,490.0,390.0,634.0,483.0,584.0,261.0,195.0,253.0,419.0,254.0,328.0,341.0,522,421,0
1234,682,0,77.0,135.0,194.0,440.0,264.0,425.0,,230.0,283.0,333.0,387.0,132.0,295.0,,522,421,0
1235,682,1,634.0,585.0,584.0,390.0,346.0,483.0,491.0,254.0,195.0,341.0,419.0,261.0,328.0,253.0,522,421,0
1236,683,0,193.0,134.0,77.0,441.0,264.0,426.0,,333.0,282.0,230.0,386.0,131.0,295.0,,522,420,0
1237,683,1,586.0,585.0,346.0,634.0,492.0,390.0,483.0,193.0,340.0,262.0,255.0,252.0,418.0,329.0,522,420,0
1238,684,0,76.0,264.0,193.0,426.0,134.0,440.0,,229.0,130.0,332.0,294.0,282.0,386.0,,522,421,0
1239,684,1,584.0,634.0,484.0,586.0,389.0,493.0,346.0,341.0,256.0,328.0,192.0,418.0,252.0,264.0,522,421,0
1240,685,0,264.0,134.0,193.0,76.0,426.0,440.0,,129.0,282.0,332.0,229.0,294.0,386.0,,522,421,0
1241,685,1,587.0,484.0,584.0,493.0,389.0,345.0,,191.0,328.0,341.0,254.0,418.0,265.0,,522,421,0
1242,686,0,76.0,264.0,135.0,426.0,193.0,439.0,,229.0,130.0,283.0,295.0,332.0,387.0,,522,421,0
1243,686,1,389.0,485.0,345.0,494.0,584.0,586.0,,419.0,329.0,269.0,255.0,341.0,191.0,,522,421,0
1244,687,0,76.0,439.0,193.0,426.0,264.0,135.0,,229.0,386.0,333.0,295.0,129.0,284.0,,522,421,0
1245,687,1,389.0,584.0,586.0,484.0,493.0,345.0,,418.0,342.0,191.0,330.0,256.0,270.0,,522,421,0
1246,688,0,76.0,264.0,427.0,136.0,439.0,193.0,,230.0,130.0,294.0,285.0,386.0,333.0,,522,420,0
1247,688,1,584.0,485.0,495.0,586.0,389.0,345.0,,342.0,332.0,256.0,191.0,418.0,271.0,,522,420,0
1248,689,0,76.0,264.0,427.0,135.0,439.0,193.0,,229.0,130.0,294.0,284.0,386.0,332.0,,523,420,0
1249,689,1,485.0,586.0,584.0,389.0,495.0,345.0,,332.0,191.0,342.0,418.0,255.0,271.0,,523,420,0
1250,690,0,135.0,76.0,438.0,193.0,264.0,427.0,,284.0,229.0,386.0,332.0,129.0,292.0,,523,420,0
1251,690,1,344.0,389.0,584.0,586.0,485.0,496.0,,271.0,418.0,342.0,190.0,332.0,255.0,,523,420,0
1252,691,0,264.0,427.0,438.0,135.0,193.0,75.0,,128.0,290.0,387.0,284.0,332.0,227.0,,523,420,0
1253,691,1,587.0,389.0,343.0,486.0,583.0,496.0,,190.0,418.0,271.0,331.0,341.0,255.0,,523,420,0
1254,692,0,264.0,428.0,437.0,75.0,136.0,193.0,,127.0,287.0,386.0,227.0,284.0,332.0,,523,420,0
1255,692,1,487.0,343.0,390.0,497.0,587.0,583.0,,331.0,271.0,418.0,254.0,190.0,341.0,,523,420,0
1256,693,0,428.0,75.0,264.0,193.0,437.0,137.0,,286.0,226.0,126.0,331.0,386.0,284.0,,523,420,0
1257,693,1,344.0,497.0,587.0,583.0,487.0,390.0,,273.0,253.0,189.0,342.0,332.0,418.0,,523,420,0
1258,694,0,436.0,75.0,428.0,138.0,264.0,193.0,,387.0,227.0,286.0,285.0,128.0,332.0,,523,420,0
1259,694,1,344.0,486.0,582.0,497.0,586.0,389.0,,275.0,335.0,342.0,255.0,190.0,418.0,,523,420,0
1260,695,0,264.0,76.0,436.0,429.0,193.0,139.0,,130.0,229.0,387.0,286.0,332.0,285.0,,523,420,0
1261,695,1,582.0,586.0,344.0,389.0,486.0,497.0,,342.0,190.0,275.0,418.0,338.0,256.0,,523,420,0
1262,696,0,429.0,264.0,140.0,436.0,193.0,76.0,,286.0,131.0,285.0,387.0,333.0,228.0,,523,420,0
1263,696,1,498.0,344.0,486.0,389.0,582.0,586.0,,256.0,274.0,339.0,418.0,342.0,189.0,,523,420,0
1264,697,0,264.0,436.0,76.0,193.0,139.0,430.0,,130.0,387.0,228.0,332.0,284.0,286.0,,523,420,0
1265,697,1,389.0,582.0,485.0,498.0,343.0,587.0,,418.0,341.0,339.0,256.0,274.0,188.0,,523,420,0
1266,698,0,437.0,75.0,193.0,139.0,430.0,264.0,,386.0,227.0,332.0,283.0,286.0,128.0,,523,420,0
1267,698,1,343.0,389.0,587.0,500.0,486.0,581.0,,273.0,418.0,189.0,254.0,339.0,341.0,,523,420,0
1268,699,0,437.0,264.0,75.0,193.0,139.0,431.0,,386.0,127.0,226.0,332.0,284.0,284.0,,523,420,0
1269,699,1,581.0,501.0,587.0,343.0,389.0,486.0,,341.0,252.0,188.0,273.0,418.0,339.0,,523,420,0
1270,700,0,193.0,75.0,437.0,264.0,431.0,140.0,,332.0,226.0,387.0,126.0,285.0,285.0,,523,420,0
1271,700,1,389.0,501.0,486.0,587.0,580.0,343.0,,418.0,253.0,339.0,190.0,343.0,277.0,,523,420,0
1272,701,0,140.0,193.0,75.0,264.0,430.0,438.0,,286.0,332.0,227.0,128.0,285.0,386.0,,523,420,0
1273,701,1,588.0,501.0,580.0,486.0,389.0,344.0,634.0,189.0,255.0,345.0,340.0,418.0,281.0,254.0,523,420,0
1274,702,0,76.0,141.0,193.0,438.0,430.0,263.0,,228.0,287.0,332.0,386.0,285.0,130.0,,523,420,0
1275,702,1,634.0,501.0,389.0,587.0,580.0,487.0,343.0,253.0,257.0,418.0,190.0,347.0,340.0,282.0,523,420,0
1276,703,0,141.0,430.0,263.0,193.0,438.0,75.0,,288.0,285.0,129.0,332.0,387.0,227.0,,523,421,0
1277,703,1,587.0,580.0,389.0,343.0,501.0,486.0,,190.0,346.0,418.0,282.0,258.0,341.0,,523,421,0
1278,704,0,264.0,430.0,438.0,141.0,193.0,76.0,,130.0,285.0,386.0,288.0,332.0,228.0,,523,421,0
1279,704,1,343.0,487.0,389.0,587.0,501.0,579.0,,282.0,341.0,418.0,191.0,259.0,347.0,,523,421,0
1280,705,0,75.0,141.0,193.0,430.0,438.0,264.0,,227.0,287.0,332.0,285.0,386.0,130.0,,523,420,0
1281,705,1,487.0,389.0,580.0,343.0,588.0,502.0,,341.0,418.0,347.0,282.0,189.0,259.0,,523,420,0
1282,706,0,430.0,438.0,141.0,263.0,75.0,193.0,,284.0,386.0,287.0,129.0,227.0,331.0,,523,420,0
1283,706,1,389.0,580.0,488.0,343.0,502.0,588.0,,418.0,346.0,340.0,282.0,259.0,189.0,,523,420,0
1284,707,0,431.0,193.0,438.0,142.0,263.0,75.0,,283.0,331.0,386.0,288.0,129.0,226.0,,523,420,0
1285,707,1,344.0,389.0,588.0,503.0,579.0,489.0,,282.0,418.0,189.0,259.0,348.0,341.0,,523,420,0
1286,708,0,143.0,75.0,438.0,193.0,431.0,264.0,,288.0,226.0,386.0,332.0,283.0,128.0,,523,420,0
1287,708,1,389.0,578.0,345.0,588.0,504.0,490.0,,418.0,349.0,283.0,190.0,260.0,341.0,,523,420,0
1288,709,0,432.0,438.0,193.0,144.0,75.0,264.0,,282.0,386.0,332.0,288.0,227.0,130.0,,523,420,0
1289,709,1,504.0,345.0,578.0,389.0,588.0,490.0,,260.0,283.0,349.0,418.0,190.0,343.0,,523,420,0
1290,710,0,263.0,432.0,144.0,193.0,438.0,75.0,,130.0,281.0,288.0,332.0,387.0,227.0,,523,420,0
1291,710,1,490.0,588.0,505.0,577.0,346.0,389.0,,345.0,190.0,260.0,349.0,284.0,418.0,,523,420,0
1292,711,0,145.0,75.0,438.0,433.0,263.0,193.0,,288.0,227.0,386.0,280.0,130.0,332.0,,523,420,0
1293,711,1,505.0,588.0,346.0,389.0,577.0,490.0,,261.0,190.0,283.0,418.0,349.0,347.0,,523,420,0
1294,712,0,193.0,145.0,263.0,75.0,434.0,438.0,,332.0,288.0,129.0,227.0,279.0,386.0,,523,420,0
1295,712,1,577.0,347.0,505.0,490.0,588.0,389.0,,349.0,284.0,261.0,347.0,190.0,418.0,,523,420,0
1296,713,0,75.0,264.0,193.0,438.0,145.0,434.0,,227.0,129.0,332.0,387.0,288.0,279.0,,522,420,0
1297,713,1,506.0,577.0,490.0,347.0,588.0,389.0,,259.0,348.0,347.0,283.0,189.0,418.0,,522,420,0
1298,714,0,438.0,75.0,435.0,263.0,193.0,146.0,,386.0,226.0,280.0,129.0,332.0,289.0,,522,420,0
1299,714,1,588.0,507.0,577.0,389.0,348.0,489.0,,189.0,259.0,349.0,419.0,284.0,347.0,,522,420,0
1300,715,0,146.0,436.0,193.0,263.0,75.0,438.0,,289.0,279.0,332.0,130.0,227.0,386.0,,522,420,0
1301,715,1,490.0,389.0,577.0,348.0,507.0,588.0,,347.0,420.0,350.0,285.0,259.0,189.0,,522,420,0
1302,716,0,438.0,75.0,192.0,437.0,263.0,147.0,,386.0,227.0,331.0,279.0,130.0,290.0,,522,420,0
1303,716,1,507.0,349.0,389.0,588.0,576.0,490.0,,261.0,287.0,420.0,190.0,352.0,347.0,,522,420,0
1304,717,0,75.0,192.0,437.0,263.0,147.0,438.0,,227.0,331.0,279.0,129.0,291.0,386.0,,522,420,0
1305,717,1,349.0,389.0,576.0,490.0,588.0,507.0,,288.0,420.0,352.0,347.0,191.0,261.0,,522,420,0
1306,718,0,75.0,439.0,192.0,263.0,437.0,147.0,,227.0,386.0,331.0,129.0,280.0,292.0,,522,420,0
1307,718,1,507.0,349.0,576.0,490.0,588.0,389.0,,263.0,290.0,352.0,348.0,191.0,420.0,,522,420,0
1308,719,0,439.0,437.0,75.0,192.0,264.0,147.0,,386.0,280.0,227.0,331.0,129.0,292.0,,522,420,0
1309,719,1,588.0,390.0,576.0,348.0,507.0,491.0,,190.0,420.0,352.0,292.0,264.0,348.0,,522,420,0
1310,720,0,147.0,438.0,439.0,192.0,265.0,75.0,,292.0,280.0,386.0,331.0,130.0,226.0,,522,420,0
1311,720,1,576.0,492.0,589.0,389.0,348.0,507.0,,352.0,348.0,189.0,420.0,294.0,266.0,,522,420,0
1312,721,0,75.0,265.0,148.0,439.0,193.0,438.0,,226.0,130.0,292.0,386.0,331.0,281.0,,522,420,0
1313,721,1,390.0,576.0,493.0,588.0,348.0,508.0,,420.0,351.0,348.0,189.0,294.0,266.0,,522,420,0
1314,722,0,438.0,192.0,75.0,266.0,148.0,439.0,,281.0,331.0,227.0,129.0,292.0,386.0,,523,420,0
1315,722,1,494.0,348.0,575.0,390.0,508.0,588.0,,349.0,294.0,351.0,420.0,266.0,190.0,,523,420,0
1316,723,0,149.0,192.0,438.0,266.0,75.0,440.0,,292.0,331.0,281.0,129.0,227.0,386.0,,522,420,0
1317,723,1,390.0,508.0,348.0,588.0,574.0,495.0,,419.0,267.0,295.0,191.0,352.0,349.0,,522,420,0
1318,724,0,439.0,193.0,76.0,267.0,439.0,150.0,,386.0,332.0,228.0,129.0,281.0,293.0,,523,420,0
1319,724,1,349.0,509.0,588.0,495.0,390.0,573.0,,295.0,267.0,191.0,350.0,419.0,353.0,,523,420,0
1320,725,0,267.0,76.0,439.0,439.0,192.0,151.0,,130.0,228.0,386.0,281.0,331.0,293.0,,523,420,0
1321,725,1,588.0,495.0,509.0,572.0,391.0,350.0,,190.0,352.0,267.0,354.0,419.0,295.0,,523,420,0
1322,726,0,439.0,76.0,150.0,192.0,267.0,439.0,,386.0,228.0,291.0,332.0,133.0,282.0,,523,420,0
1323,726,1,572.0,496.0,351.0,391.0,588.0,510.0,,353.0,354.0,296.0,418.0,190.0,266.0,,523,420,0
1324,727,0,193.0,75.0,150.0,268.0,439.0,440.0,,332.0,227.0,291.0,134.0,283.0,385.0,,523,420,0
1325,727,1,588.0,495.0,571.0,351.0,391.0,511.0,,190.0,355.0,353.0,295.0,418.0,266.0,,523,420,0
