,time,team,x_pos_1,x_pos_2,x_pos_3,x_pos_4,x_pos_5,x_pos_6,x_pos_7,y_pos_1,y_pos_2,y_pos_3,y_pos_4,y_pos_5,y_pos_6,y_pos_7
1000,505,0,80.0,104.0,417.0,261.0,408.0,193.0,,216.0,267.0,276.0,130.0,317.0,333.0,
1001,505,1,376.0,597.0,642.0,593.0,464.0,448.0,348.0,371.0,213.0,248.0,282.0,271.0,267.0,177.0
1002,506,0,81.0,408.0,417.0,193.0,104.0,262.0,,217.0,317.0,275.0,333.0,268.0,130.0,
1003,506,1,597.0,376.0,592.0,464.0,348.0,448.0,,212.0,371.0,283.0,271.0,177.0,267.0,
1004,507,0,408.0,417.0,262.0,193.0,80.0,104.0,,318.0,277.0,132.0,333.0,217.0,268.0,
1005,507,1,596.0,463.0,633.0,448.0,348.0,375.0,593.0,213.0,271.0,251.0,267.0,178.0,371.0,283.0
1006,508,0,104.0,193.0,409.0,416.0,81.0,262.0,,267.0,333.0,317.0,278.0,217.0,133.0,
1007,508,1,596.0,640.0,374.0,348.0,463.0,593.0,448.0,213.0,251.0,371.0,179.0,270.0,282.0,267.0
1008,509,0,81.0,262.0,193.0,409.0,104.0,415.0,,218.0,132.0,333.0,317.0,267.0,280.0,
1009,509,1,374.0,448.0,593.0,596.0,463.0,349.0,,370.0,267.0,282.0,213.0,270.0,178.0,
1010,510,0,193.0,408.0,82.0,414.0,104.0,262.0,,333.0,319.0,219.0,280.0,266.0,131.0,
1011,510,1,593.0,373.0,449.0,463.0,349.0,597.0,,282.0,370.0,267.0,271.0,177.0,212.0,
1012,511,0,262.0,194.0,81.0,408.0,104.0,414.0,,132.0,333.0,217.0,318.0,265.0,280.0,
1013,511,1,593.0,373.0,350.0,464.0,596.0,448.0,,282.0,371.0,176.0,271.0,213.0,266.0,
1014,512,0,415.0,409.0,262.0,103.0,194.0,81.0,,280.0,318.0,132.0,264.0,333.0,217.0,
1015,512,1,593.0,449.0,349.0,464.0,596.0,373.0,,282.0,265.0,176.0,271.0,213.0,371.0,
1016,513,0,263.0,194.0,416.0,104.0,409.0,81.0,,132.0,333.0,277.0,265.0,319.0,217.0,
1017,513,1,596.0,349.0,593.0,373.0,464.0,448.0,,213.0,176.0,282.0,372.0,272.0,264.0,
1018,514,0,194.0,103.0,263.0,409.0,80.0,415.0,,333.0,265.0,132.0,319.0,216.0,282.0,
1019,514,1,448.0,374.0,597.0,465.0,349.0,593.0,,263.0,374.0,212.0,272.0,179.0,280.0,
1020,515,0,80.0,104.0,416.0,410.0,263.0,194.0,,215.0,266.0,280.0,318.0,132.0,333.0,
1021,515,1,596.0,375.0,348.0,447.0,593.0,466.0,,213.0,377.0,180.0,264.0,280.0,272.0,
1022,516,0,412.0,194.0,102.0,264.0,80.0,417.0,,318.0,333.0,266.0,132.0,216.0,281.0,
1023,516,1,376.0,596.0,447.0,466.0,348.0,594.0,,378.0,213.0,264.0,273.0,181.0,280.0,
1024,517,0,417.0,413.0,194.0,102.0,264.0,80.0,,283.0,319.0,333.0,266.0,131.0,217.0,
1025,517,1,467.0,596.0,446.0,377.0,593.0,347.0,,273.0,213.0,264.0,379.0,280.0,184.0,
1026,518,0,80.0,101.0,414.0,265.0,194.0,418.0,,217.0,266.0,319.0,131.0,333.0,283.0,
1027,518,1,347.0,446.0,593.0,597.0,378.0,467.0,,185.0,264.0,281.0,212.0,380.0,274.0,
1028,519,0,265.0,194.0,101.0,415.0,419.0,80.0,,131.0,333.0,266.0,319.0,281.0,217.0,
1029,519,1,346.0,597.0,378.0,446.0,467.0,593.0,,185.0,212.0,380.0,264.0,275.0,282.0,
1030,520,0,419.0,101.0,265.0,194.0,80.0,415.0,,283.0,266.0,131.0,333.0,217.0,319.0,
1031,520,1,597.0,379.0,345.0,592.0,468.0,445.0,,212.0,380.0,186.0,285.0,275.0,263.0,
1032,521,0,415.0,265.0,193.0,420.0,80.0,101.0,,321.0,131.0,333.0,278.0,217.0,267.0,
1033,521,1,379.0,469.0,597.0,445.0,344.0,592.0,,380.0,275.0,212.0,261.0,188.0,287.0,
1034,522,0,101.0,265.0,415.0,80.0,194.0,420.0,,267.0,132.0,320.0,216.0,334.0,277.0,
1035,522,1,379.0,597.0,469.0,344.0,445.0,592.0,,380.0,212.0,275.0,188.0,260.0,287.0,
1036,523,0,421.0,265.0,415.0,101.0,81.0,194.0,,278.0,132.0,322.0,266.0,217.0,334.0,
1037,523,1,344.0,445.0,380.0,592.0,597.0,469.0,,189.0,260.0,380.0,287.0,212.0,275.0,
1038,524,0,415.0,193.0,264.0,101.0,422.0,81.0,,323.0,333.0,132.0,266.0,280.0,217.0,
1039,524,1,446.0,593.0,469.0,380.0,344.0,596.0,,260.0,287.0,275.0,380.0,188.0,213.0,
1040,525,0,102.0,422.0,415.0,264.0,193.0,80.0,,264.0,280.0,325.0,132.0,333.0,215.0,
1041,525,1,380.0,344.0,446.0,469.0,597.0,594.0,,380.0,188.0,260.0,274.0,214.0,287.0,
1042,526,0,415.0,193.0,101.0,420.0,264.0,81.0,,328.0,333.0,263.0,279.0,132.0,217.0,
1043,526,1,469.0,597.0,379.0,447.0,344.0,594.0,,274.0,214.0,380.0,260.0,188.0,288.0,
1044,527,0,421.0,101.0,193.0,264.0,81.0,415.0,,277.0,263.0,333.0,132.0,218.0,331.0,
1045,527,1,448.0,597.0,469.0,379.0,344.0,595.0,,258.0,214.0,275.0,379.0,189.0,288.0,
1046,528,0,101.0,193.0,415.0,264.0,81.0,421.0,,263.0,333.0,331.0,133.0,218.0,280.0,
1047,528,1,597.0,469.0,448.0,343.0,595.0,379.0,,213.0,274.0,258.0,190.0,289.0,379.0,
1048,529,0,101.0,264.0,81.0,420.0,415.0,193.0,,262.0,133.0,218.0,282.0,331.0,333.0,
1049,529,1,448.0,343.0,468.0,380.0,597.0,596.0,,259.0,190.0,274.0,380.0,212.0,290.0,
1050,530,0,100.0,416.0,81.0,264.0,421.0,193.0,,263.0,330.0,218.0,131.0,286.0,333.0,
1051,530,1,343.0,468.0,596.0,380.0,448.0,597.0,,190.0,274.0,290.0,382.0,261.0,212.0,
1052,531,0,264.0,100.0,81.0,420.0,193.0,417.0,,132.0,263.0,217.0,290.0,333.0,331.0,
1053,531,1,449.0,597.0,468.0,381.0,343.0,597.0,,261.0,290.0,274.0,384.0,192.0,213.0,
1054,532,0,193.0,100.0,80.0,418.0,421.0,264.0,,332.0,263.0,216.0,332.0,289.0,132.0,
1055,532,1,597.0,468.0,596.0,382.0,449.0,343.0,,212.0,273.0,290.0,385.0,261.0,193.0,
1056,533,0,264.0,420.0,193.0,100.0,419.0,80.0,,132.0,288.0,333.0,264.0,333.0,216.0,
1057,533,1,449.0,596.0,469.0,343.0,597.0,382.0,,263.0,290.0,275.0,193.0,212.0,385.0,
1058,534,0,99.0,421.0,80.0,264.0,193.0,421.0,,265.0,332.0,218.0,133.0,334.0,292.0,
1059,534,1,597.0,469.0,596.0,383.0,343.0,449.0,,212.0,275.0,290.0,385.0,194.0,265.0,
1060,535,0,193.0,421.0,264.0,99.0,80.0,421.0,,333.0,332.0,134.0,265.0,218.0,293.0,
1061,535,1,383.0,343.0,449.0,597.0,469.0,596.0,,385.0,194.0,263.0,213.0,274.0,290.0,
1062,536,0,99.0,80.0,421.0,193.0,264.0,421.0,,265.0,218.0,332.0,334.0,134.0,293.0,
1063,536,1,596.0,469.0,343.0,383.0,449.0,597.0,,291.0,273.0,194.0,385.0,263.0,213.0,
1064,537,0,421.0,98.0,80.0,193.0,421.0,264.0,,293.0,264.0,217.0,333.0,332.0,132.0,
1065,537,1,383.0,449.0,597.0,469.0,596.0,343.0,,385.0,263.0,212.0,273.0,291.0,193.0,
1066,538,0,193.0,98.0,421.0,79.0,421.0,264.0,,333.0,263.0,295.0,216.0,333.0,132.0,
1067,538,1,469.0,450.0,383.0,595.0,344.0,597.0,,274.0,263.0,386.0,293.0,193.0,212.0,
1068,539,0,264.0,193.0,98.0,421.0,422.0,80.0,,132.0,333.0,263.0,296.0,332.0,217.0,
1069,539,1,344.0,470.0,596.0,450.0,382.0,597.0,,193.0,273.0,294.0,261.0,386.0,212.0,
1070,540,0,422.0,80.0,193.0,264.0,421.0,99.0,,295.0,218.0,333.0,132.0,333.0,264.0,
1071,540,1,344.0,382.0,597.0,449.0,597.0,469.0,,194.0,386.0,295.0,263.0,212.0,272.0,
1072,541,0,264.0,422.0,99.0,193.0,80.0,421.0,,132.0,294.0,263.0,333.0,217.0,334.0,
1073,541,1,468.0,449.0,345.0,597.0,598.0,381.0,,273.0,263.0,194.0,213.0,295.0,387.0,
1074,542,0,423.0,193.0,80.0,420.0,264.0,99.0,,294.0,334.0,216.0,336.0,133.0,264.0,
1075,542,1,469.0,345.0,597.0,450.0,380.0,598.0,,273.0,195.0,213.0,261.0,387.0,295.0,
1076,543,0,419.0,193.0,99.0,423.0,264.0,79.0,,337.0,334.0,264.0,294.0,134.0,216.0,
1077,543,1,380.0,450.0,468.0,598.0,597.0,346.0,,386.0,261.0,273.0,295.0,212.0,195.0,
1078,544,0,264.0,419.0,193.0,99.0,423.0,79.0,,133.0,336.0,334.0,263.0,295.0,217.0,
1079,544,1,380.0,598.0,597.0,450.0,469.0,347.0,,386.0,295.0,212.0,263.0,272.0,195.0,
1080,545,0,99.0,424.0,193.0,264.0,80.0,418.0,,263.0,296.0,333.0,132.0,217.0,335.0,
1081,545,1,347.0,380.0,598.0,450.0,469.0,597.0,,195.0,387.0,296.0,263.0,271.0,212.0,
1082,546,0,419.0,264.0,193.0,80.0,99.0,425.0,,335.0,132.0,333.0,217.0,263.0,296.0,
1083,546,1,381.0,598.0,450.0,598.0,470.0,347.0,,389.0,296.0,264.0,213.0,271.0,194.0,
1084,547,0,264.0,80.0,419.0,99.0,193.0,425.0,,131.0,217.0,336.0,263.0,333.0,300.0,
1085,547,1,597.0,348.0,470.0,598.0,381.0,450.0,,212.0,194.0,272.0,296.0,391.0,267.0,
1086,548,0,264.0,426.0,80.0,193.0,420.0,98.0,,131.0,302.0,218.0,334.0,336.0,264.0,
1087,548,1,449.0,597.0,468.0,598.0,382.0,348.0,,270.0,212.0,272.0,296.0,390.0,194.0,
1088,549,0,98.0,422.0,79.0,193.0,264.0,425.0,,264.0,337.0,217.0,333.0,132.0,308.0,
1089,549,1,348.0,467.0,597.0,451.0,382.0,598.0,,196.0,272.0,212.0,272.0,391.0,295.0,
1090,550,0,98.0,79.0,193.0,426.0,422.0,264.0,,264.0,216.0,333.0,309.0,335.0,131.0,
1091,550,1,598.0,450.0,597.0,468.0,382.0,347.0,,295.0,270.0,212.0,272.0,391.0,196.0,
1092,551,0,422.0,79.0,264.0,97.0,193.0,,,336.0,215.0,131.0,263.0,333.0,,
1093,551,1,347.0,597.0,448.0,598.0,381.0,470.0,,196.0,212.0,271.0,296.0,390.0,273.0,
1094,552,0,193.0,79.0,264.0,422.0,97.0,,,333.0,215.0,131.0,336.0,263.0,,
1095,552,1,347.0,598.0,381.0,448.0,470.0,597.0,,196.0,297.0,391.0,273.0,272.0,212.0,
1096,553,0,97.0,422.0,264.0,79.0,193.0,,,263.0,336.0,131.0,215.0,333.0,,
1097,553,1,381.0,597.0,347.0,448.0,470.0,598.0,,391.0,212.0,196.0,273.0,272.0,298.0,
1098,554,0,264.0,97.0,79.0,422.0,193.0,427.0,,131.0,264.0,215.0,336.0,333.0,308.0,
1099,554,1,348.0,597.0,470.0,449.0,380.0,598.0,,196.0,212.0,272.0,271.0,391.0,298.0,
1100,555,0,79.0,422.0,427.0,97.0,192.0,263.0,,215.0,335.0,308.0,264.0,333.0,131.0,
1101,555,1,380.0,448.0,348.0,598.0,597.0,472.0,,391.0,273.0,195.0,212.0,299.0,270.0,
1102,556,0,97.0,422.0,79.0,264.0,193.0,,,264.0,335.0,216.0,130.0,333.0,,
1103,556,1,473.0,598.0,348.0,447.0,597.0,380.0,,269.0,211.0,195.0,273.0,300.0,390.0,
1104,557,0,97.0,79.0,264.0,430.0,423.0,193.0,,263.0,217.0,130.0,299.0,336.0,334.0,
1105,557,1,447.0,598.0,597.0,380.0,474.0,348.0,,272.0,300.0,212.0,390.0,269.0,196.0,
1106,558,0,80.0,263.0,193.0,97.0,429.0,422.0,,218.0,130.0,333.0,262.0,303.0,337.0,
1107,558,1,597.0,597.0,349.0,448.0,475.0,380.0,,301.0,212.0,196.0,270.0,267.0,390.0,
1108,559,0,423.0,97.0,80.0,193.0,428.0,263.0,,337.0,263.0,218.0,333.0,305.0,130.0,
1109,559,1,597.0,350.0,447.0,597.0,475.0,380.0,,301.0,195.0,271.0,212.0,266.0,391.0,
1110,560,0,97.0,263.0,423.0,193.0,427.0,80.0,,262.0,130.0,336.0,333.0,306.0,218.0,
1111,560,1,598.0,597.0,350.0,477.0,447.0,381.0,,300.0,212.0,196.0,266.0,271.0,393.0,
1112,561,0,264.0,97.0,193.0,424.0,427.0,80.0,,131.0,262.0,334.0,336.0,307.0,218.0,
1113,561,1,477.0,598.0,598.0,448.0,351.0,381.0,,264.0,301.0,212.0,272.0,195.0,394.0,
1114,562,0,193.0,264.0,428.0,424.0,80.0,96.0,,334.0,131.0,307.0,336.0,218.0,262.0,
1115,562,1,598.0,381.0,449.0,476.0,351.0,597.0,,301.0,394.0,273.0,264.0,195.0,212.0,
1116,563,0,425.0,428.0,80.0,96.0,264.0,193.0,,336.0,307.0,218.0,262.0,131.0,334.0,
1117,563,1,476.0,598.0,450.0,351.0,381.0,597.0,,263.0,301.0,274.0,195.0,394.0,212.0,
1118,564,0,80.0,95.0,193.0,264.0,425.0,,,219.0,262.0,334.0,131.0,337.0,,
1119,564,1,452.0,478.0,351.0,597.0,598.0,381.0,,275.0,262.0,195.0,213.0,301.0,394.0,
1120,565,0,79.0,264.0,425.0,95.0,193.0,,,219.0,131.0,337.0,262.0,334.0,,
1121,565,1,478.0,351.0,381.0,598.0,597.0,455.0,,262.0,195.0,394.0,300.0,212.0,276.0,
1122,566,0,263.0,79.0,193.0,95.0,425.0,,,130.0,219.0,334.0,262.0,337.0,,
1123,566,1,598.0,479.0,597.0,351.0,381.0,455.0,,300.0,261.0,212.0,195.0,395.0,276.0,
1124,567,0,80.0,424.0,264.0,193.0,95.0,,,221.0,338.0,130.0,334.0,262.0,,
1125,567,1,380.0,597.0,598.0,350.0,479.0,456.0,,395.0,212.0,300.0,196.0,261.0,275.0,
1126,568,0,264.0,95.0,80.0,193.0,424.0,,,130.0,264.0,221.0,334.0,340.0,,
1127,568,1,598.0,350.0,480.0,597.0,456.0,379.0,,301.0,197.0,258.0,212.0,276.0,394.0,
1128,569,0,423.0,425.0,94.0,264.0,193.0,80.0,,340.0,316.0,264.0,131.0,334.0,222.0,
1129,569,1,456.0,597.0,480.0,379.0,598.0,350.0,,277.0,212.0,258.0,395.0,302.0,197.0,
1130,570,0,425.0,80.0,264.0,193.0,423.0,94.0,,313.0,222.0,132.0,334.0,339.0,264.0,
1131,570,1,597.0,350.0,378.0,597.0,480.0,456.0,,303.0,197.0,394.0,212.0,256.0,277.0,
1132,571,0,423.0,425.0,193.0,79.0,264.0,94.0,,339.0,312.0,334.0,221.0,131.0,264.0,
1133,571,1,479.0,377.0,458.0,350.0,598.0,598.0,,258.0,394.0,276.0,197.0,212.0,304.0,
1134,572,0,264.0,193.0,78.0,94.0,425.0,423.0,,131.0,333.0,220.0,263.0,313.0,339.0,
1135,572,1,350.0,598.0,459.0,377.0,598.0,479.0,,197.0,212.0,276.0,394.0,305.0,257.0,
1136,573,0,193.0,423.0,79.0,424.0,264.0,94.0,,333.0,340.0,219.0,310.0,130.0,262.0,
1137,573,1,377.0,479.0,598.0,459.0,598.0,350.0,,394.0,257.0,211.0,276.0,305.0,197.0,
1138,574,0,79.0,424.0,193.0,423.0,94.0,264.0,,220.0,310.0,333.0,341.0,262.0,130.0,
1139,574,1,350.0,478.0,599.0,459.0,377.0,598.0,,197.0,257.0,211.0,277.0,396.0,306.0,
1140,575,0,94.0,424.0,422.0,193.0,79.0,264.0,,262.0,309.0,344.0,333.0,220.0,131.0,
1141,575,1,459.0,478.0,598.0,376.0,599.0,350.0,,277.0,257.0,212.0,398.0,305.0,198.0,
1142,576,0,80.0,264.0,95.0,422.0,193.0,424.0,,221.0,132.0,262.0,347.0,334.0,309.0,
1143,576,1,375.0,459.0,351.0,598.0,478.0,599.0,,400.0,276.0,198.0,213.0,259.0,305.0,
1144,577,0,421.0,80.0,264.0,193.0,424.0,94.0,,348.0,220.0,133.0,334.0,308.0,261.0,
1145,577,1,478.0,375.0,459.0,351.0,597.0,599.0,,259.0,400.0,276.0,199.0,213.0,306.0,
1146,578,0,79.0,95.0,193.0,424.0,420.0,264.0,,218.0,262.0,334.0,310.0,352.0,132.0,
1147,578,1,460.0,597.0,478.0,599.0,375.0,352.0,,276.0,212.0,258.0,306.0,400.0,199.0,
1148,579,0,424.0,264.0,419.0,95.0,78.0,193.0,,310.0,131.0,354.0,262.0,217.0,333.0,
1149,579,1,596.0,376.0,461.0,352.0,599.0,479.0,,212.0,400.0,277.0,198.0,306.0,258.0,
1150,580,0,424.0,79.0,263.0,95.0,193.0,,,310.0,218.0,130.0,263.0,333.0,,
1151,580,1,595.0,376.0,599.0,461.0,352.0,479.0,,213.0,400.0,306.0,277.0,198.0,259.0,
1152,581,0,79.0,425.0,263.0,193.0,95.0,,,219.0,310.0,130.0,333.0,264.0,,
1153,581,1,464.0,478.0,375.0,595.0,353.0,599.0,,278.0,260.0,400.0,212.0,196.0,306.0,
1154,582,0,425.0,95.0,78.0,193.0,264.0,,,311.0,264.0,219.0,334.0,132.0,,
1155,582,1,595.0,464.0,374.0,479.0,353.0,598.0,,212.0,278.0,401.0,260.0,196.0,307.0,
1156,583,0,193.0,425.0,264.0,95.0,79.0,,,334.0,313.0,133.0,264.0,221.0,,
1157,583,1,465.0,375.0,479.0,353.0,598.0,595.0,,278.0,401.0,260.0,199.0,308.0,211.0,
1158,584,0,264.0,193.0,79.0,95.0,425.0,,,134.0,334.0,221.0,264.0,313.0,,
1159,584,1,353.0,465.0,375.0,595.0,598.0,479.0,,199.0,278.0,401.0,211.0,308.0,260.0,
1160,585,0,264.0,425.0,79.0,95.0,193.0,,,133.0,313.0,222.0,264.0,334.0,,
1161,585,1,595.0,352.0,597.0,465.0,376.0,479.0,,211.0,199.0,308.0,278.0,401.0,260.0,
1162,586,0,425.0,264.0,193.0,80.0,96.0,,,312.0,131.0,333.0,225.0,263.0,,
1163,586,1,598.0,352.0,377.0,595.0,465.0,480.0,,309.0,199.0,402.0,210.0,277.0,259.0,
1164,587,0,263.0,193.0,78.0,97.0,426.0,,,130.0,332.0,222.0,262.0,312.0,,
1165,587,1,377.0,598.0,479.0,594.0,352.0,465.0,,401.0,309.0,260.0,211.0,202.0,278.0,
1166,588,0,98.0,263.0,426.0,80.0,193.0,,,263.0,130.0,312.0,224.0,333.0,,
1167,588,1,597.0,479.0,594.0,376.0,351.0,465.0,,311.0,261.0,210.0,400.0,206.0,279.0,
1168,589,0,193.0,80.0,264.0,98.0,425.0,,,333.0,225.0,131.0,263.0,314.0,,
1169,589,1,479.0,594.0,376.0,351.0,596.0,464.0,,260.0,211.0,404.0,209.0,313.0,279.0,
1170,590,0,81.0,398.0,264.0,425.0,99.0,193.0,,229.0,382.0,133.0,315.0,264.0,334.0,
1171,590,1,376.0,351.0,479.0,597.0,595.0,464.0,,405.0,211.0,259.0,313.0,211.0,279.0,
1172,591,0,426.0,193.0,399.0,98.0,82.0,264.0,,314.0,334.0,384.0,263.0,229.0,132.0,
1173,591,1,376.0,595.0,479.0,350.0,598.0,464.0,,407.0,210.0,258.0,210.0,312.0,279.0,
1174,592,0,426.0,82.0,193.0,99.0,398.0,264.0,,313.0,230.0,333.0,263.0,384.0,131.0,
1175,592,1,599.0,376.0,479.0,594.0,349.0,465.0,,313.0,408.0,258.0,210.0,209.0,279.0,
1176,593,0,82.0,98.0,427.0,193.0,264.0,399.0,,228.0,263.0,311.0,332.0,131.0,384.0,
1177,593,1,465.0,594.0,480.0,349.0,600.0,376.0,,279.0,210.0,257.0,209.0,313.0,408.0,
1178,594,0,99.0,193.0,403.0,427.0,264.0,82.0,,263.0,332.0,387.0,310.0,130.0,229.0,
1179,594,1,466.0,349.0,480.0,376.0,601.0,594.0,,280.0,209.0,257.0,408.0,314.0,210.0,
1180,595,0,427.0,100.0,82.0,264.0,193.0,404.0,,309.0,265.0,228.0,130.0,333.0,387.0,
1181,595,1,349.0,480.0,466.0,601.0,593.0,376.0,,210.0,257.0,281.0,315.0,210.0,408.0,
1182,596,0,427.0,406.0,81.0,264.0,193.0,100.0,,309.0,387.0,229.0,132.0,334.0,266.0,
1183,596,1,467.0,600.0,349.0,480.0,592.0,377.0,,282.0,315.0,210.0,256.0,210.0,408.0,
1184,597,0,427.0,81.0,100.0,406.0,264.0,193.0,,309.0,229.0,266.0,387.0,133.0,334.0,
1185,597,1,481.0,600.0,467.0,592.0,377.0,349.0,,255.0,316.0,281.0,210.0,408.0,210.0,
1186,598,0,100.0,264.0,427.0,408.0,81.0,193.0,,267.0,133.0,308.0,388.0,228.0,334.0,
1187,598,1,592.0,481.0,378.0,600.0,467.0,349.0,,209.0,253.0,407.0,315.0,281.0,210.0,
1188,599,0,100.0,193.0,264.0,82.0,409.0,428.0,,267.0,333.0,131.0,229.0,389.0,307.0,
1189,599,1,349.0,600.0,468.0,592.0,378.0,480.0,,210.0,314.0,281.0,209.0,407.0,252.0,
1190,600,0,409.0,193.0,82.0,100.0,428.0,264.0,,390.0,333.0,229.0,266.0,306.0,131.0,
1191,600,1,592.0,378.0,349.0,481.0,601.0,468.0,,208.0,405.0,209.0,250.0,314.0,280.0,
1192,601,0,193.0,428.0,100.0,264.0,408.0,82.0,,332.0,306.0,266.0,130.0,390.0,232.0,
1193,601,1,481.0,601.0,592.0,348.0,468.0,378.0,,250.0,314.0,209.0,209.0,281.0,404.0,
1194,602,0,83.0,264.0,429.0,193.0,101.0,408.0,,236.0,130.0,306.0,333.0,267.0,390.0,
1195,602,1,468.0,377.0,480.0,600.0,592.0,348.0,,281.0,407.0,252.0,316.0,209.0,213.0,
1196,603,0,101.0,264.0,428.0,193.0,408.0,84.0,,267.0,132.0,307.0,333.0,390.0,237.0,
1197,603,1,480.0,600.0,377.0,593.0,468.0,348.0,,253.0,318.0,407.0,209.0,283.0,217.0,
1198,604,0,103.0,193.0,408.0,83.0,264.0,428.0,,268.0,334.0,390.0,238.0,132.0,307.0,
1199,604,1,377.0,592.0,599.0,479.0,468.0,347.0,,407.0,210.0,320.0,254.0,283.0,220.0,
1200,605,0,193.0,408.0,104.0,264.0,428.0,83.0,,333.0,390.0,268.0,132.0,307.0,238.0,
1201,605,1,479.0,347.0,593.0,377.0,467.0,600.0,,254.0,220.0,209.0,407.0,283.0,319.0,
1202,606,0,193.0,407.0,264.0,83.0,104.0,428.0,,333.0,390.0,131.0,237.0,267.0,306.0,
1203,606,1,347.0,468.0,600.0,593.0,377.0,479.0,,219.0,282.0,320.0,209.0,408.0,254.0,
1204,607,0,82.0,408.0,264.0,427.0,104.0,193.0,,235.0,390.0,130.0,306.0,267.0,333.0,
1205,607,1,593.0,602.0,377.0,347.0,468.0,480.0,,208.0,319.0,408.0,219.0,282.0,253.0,
1206,608,0,264.0,407.0,427.0,104.0,193.0,82.0,,131.0,390.0,305.0,267.0,333.0,235.0,
1207,608,1,377.0,593.0,602.0,481.0,347.0,468.0,,409.0,208.0,319.0,251.0,220.0,282.0,
1208,609,0,105.0,406.0,264.0,83.0,193.0,426.0,,267.0,391.0,130.0,236.0,333.0,304.0,
1209,609,1,377.0,468.0,601.0,592.0,480.0,347.0,,409.0,284.0,322.0,208.0,251.0,220.0,
1210,610,0,193.0,406.0,425.0,105.0,83.0,264.0,,334.0,391.0,305.0,268.0,237.0,132.0,
1211,610,1,347.0,591.0,376.0,480.0,468.0,602.0,,221.0,208.0,409.0,250.0,285.0,322.0,
1212,611,0,84.0,425.0,194.0,405.0,264.0,106.0,,237.0,304.0,334.0,392.0,133.0,269.0,
1213,611,1,376.0,467.0,602.0,347.0,481.0,590.0,,409.0,286.0,323.0,222.0,249.0,208.0,
1214,612,0,106.0,193.0,264.0,83.0,425.0,405.0,,270.0,334.0,131.0,236.0,303.0,393.0,
1215,612,1,348.0,468.0,602.0,590.0,481.0,376.0,,221.0,286.0,323.0,207.0,247.0,408.0,
1216,613,0,106.0,193.0,264.0,425.0,405.0,83.0,,270.0,334.0,130.0,303.0,393.0,235.0,
1217,613,1,348.0,468.0,602.0,481.0,590.0,376.0,,221.0,286.0,323.0,247.0,206.0,408.0,
1218,614,0,264.0,193.0,82.0,425.0,406.0,106.0,,130.0,333.0,235.0,303.0,393.0,269.0,
1219,614,1,480.0,376.0,591.0,348.0,602.0,469.0,,251.0,408.0,205.0,220.0,323.0,286.0,
1220,615,0,193.0,264.0,82.0,403.0,425.0,106.0,,333.0,130.0,235.0,395.0,303.0,269.0,
1221,615,1,590.0,471.0,380.0,481.0,348.0,602.0,,205.0,286.0,408.0,248.0,220.0,323.0,
1222,616,0,403.0,106.0,264.0,193.0,82.0,425.0,,395.0,269.0,130.0,333.0,236.0,303.0,
1223,616,1,602.0,590.0,396.0,471.0,481.0,349.0,,323.0,204.0,404.0,286.0,248.0,220.0,
1224,617,0,264.0,425.0,107.0,193.0,83.0,,,130.0,303.0,269.0,333.0,239.0,,
1225,617,1,481.0,349.0,393.0,590.0,602.0,472.0,,250.0,221.0,407.0,204.0,323.0,286.0,
1226,618,0,264.0,401.0,193.0,83.0,109.0,425.0,,132.0,398.0,333.0,239.0,271.0,303.0,
1227,618,1,348.0,602.0,472.0,480.0,386.0,590.0,,224.0,324.0,287.0,251.0,409.0,205.0,
1228,619,0,425.0,402.0,109.0,193.0,264.0,83.0,,304.0,394.0,270.0,333.0,133.0,238.0,
1229,619,1,481.0,601.0,472.0,382.0,347.0,590.0,,250.0,327.0,288.0,409.0,225.0,204.0,
1230,620,0,425.0,402.0,264.0,193.0,83.0,110.0,,304.0,394.0,132.0,333.0,238.0,270.0,
1231,620,1,590.0,601.0,383.0,471.0,347.0,481.0,,204.0,329.0,409.0,290.0,226.0,250.0,
1232,621,0,193.0,83.0,425.0,401.0,111.0,264.0,,333.0,238.0,303.0,394.0,270.0,131.0,
1233,621,1,591.0,388.0,600.0,346.0,471.0,480.0,,204.0,410.0,330.0,227.0,289.0,252.0,
1234,622,0,402.0,83.0,264.0,110.0,425.0,193.0,,400.0,238.0,130.0,269.0,303.0,334.0,
1235,622,1,591.0,600.0,471.0,346.0,480.0,385.0,,204.0,330.0,289.0,227.0,252.0,412.0,
1236,623,0,193.0,264.0,82.0,111.0,424.0,402.0,,334.0,130.0,236.0,269.0,302.0,402.0,
1237,623,1,601.0,481.0,590.0,385.0,346.0,471.0,,331.0,252.0,204.0,413.0,227.0,289.0,
1238,624,0,82.0,402.0,111.0,424.0,264.0,193.0,,236.0,403.0,269.0,302.0,131.0,334.0,
1239,624,1,601.0,480.0,590.0,385.0,471.0,346.0,,330.0,252.0,204.0,414.0,290.0,227.0,
1240,625,0,264.0,424.0,82.0,402.0,193.0,111.0,,132.0,302.0,236.0,404.0,334.0,270.0,
1241,625,1,472.0,386.0,601.0,347.0,480.0,590.0,,290.0,414.0,331.0,228.0,253.0,204.0,
1242,626,0,193.0,424.0,112.0,264.0,82.0,,,334.0,300.0,271.0,131.0,235.0,,
1243,626,1,347.0,589.0,601.0,386.0,472.0,480.0,,228.0,204.0,331.0,414.0,292.0,254.0,
1244,627,0,406.0,113.0,81.0,193.0,264.0,425.0,,397.0,273.0,233.0,333.0,132.0,299.0,
